0 qid:413 1:1.3163400888442993 2:2.509976625442505 3:1.4163397550582886 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.051584243774414 14:7.051584243774414 15:10.981271743774414 16:0.0 17:11.079072952270508 18:0.0 19:7.051584243774414 20:7.051584243774414 21:8.496341705322266 22:0.0 23:8.07721996307373 24:0.0 25:8.213079452514648 26:8.213079452514648 27:4.714643955230713 28:0.0 29:4.219188690185547 30:0.0 31:8.024263381958008 32:8.024263381958008 33:0.0 34:976.0 #docno: FT922-8924
1 qid:413 1:1.4476523399353027 2:4.861980438232422 3:1.478881597518921 4:0.0 5:528155.0 6:0.0 7:523875.0 8:0.0 9:528155.0 10:0.0 11:523875.0 12:0.0 13:0.5259225964546204 14:0.5259225964546204 15:11.262256622314453 16:0.0 17:11.558574676513672 18:0.0 19:0.5259225964546204 20:0.5259225964546204 21:9.245967864990234 22:0.0 23:9.591329574584961 24:0.0 25:0.0 26:0.0 27:5.1808857917785645 28:0.0 29:5.011450290679932 30:0.0 31:0.8866289258003235 32:0.8866289258003235 33:1.0 34:687.0 #docno: FT934-5515
1 qid:396 1:0.9210870265960693 2:0.0 3:0.9431242942810059 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:24.327373504638672 14:19.093019485473633 15:10.65092945098877 16:0.0 17:10.19533920288086 18:0.0 19:25.519954681396484 20:21.381460189819336 21:8.359423637390137 22:0.0 23:8.12690258026123 24:0.0 25:26.07659149169922 26:20.84723663330078 27:6.693154335021973 28:0.0 29:0.0 30:0.0 31:21.938283920288086 32:18.844654083251953 33:0.0 34:4522.0 #docno: FT944-18520
0 qid:385 1:1.1265480518341064 2:0.0 3:1.1911824941635132 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.002141952514648 16:0.0 17:12.052078247070312 18:0.0 19:0.0 20:0.0 21:8.762803077697754 22:0.0 23:8.908750534057617 24:0.0 25:0.0 26:0.0 27:5.779970169067383 28:0.0 29:5.432482719421387 30:0.0 31:0.0 32:0.0 33:0.0 34:2603.0 #docno: FT944-2047
1 qid:360 1:1.4318821430206299 2:0.0 3:1.7403762340545654 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.372413635253906 16:0.0 17:13.619504928588867 18:0.0 19:0.0 20:0.0 21:10.039000511169434 22:0.0 23:12.163482666015625 24:0.0 25:0.0 26:0.0 27:5.874529838562012 28:0.0 29:5.54778528213501 30:0.0 31:0.0 32:0.0 33:0.0 34:970.0 #docno: FBIS3-10398
0 qid:441 1:0.792901337146759 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.336673736572266 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.305683135986328 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.070712566375732 28:0.0 29:3.95863938331604 30:0.0 31:0.0 32:0.0 33:0.0 34:2992.0 #docno: LA041690-0042
0 qid:373 1:1.0028692483901978 2:0.0 3:1.1631559133529663 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.298210144042969 16:0.0 17:10.555856704711914 18:0.0 19:0.0 20:0.0 21:7.600090980529785 22:0.0 23:7.7883076667785645 24:0.0 25:0.0 26:0.0 27:5.5219550132751465 28:0.0 29:5.275733470916748 30:0.0 31:0.0 32:0.0 33:0.0 34:1045.0 #docno: FBIS4-46095
1 qid:339 1:1.1812920570373535 2:2.462344169616699 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:2.952003240585327 14:0.0 15:12.243566513061523 16:0.0 17:0.0 18:0.0 19:2.676496744155884 20:0.0 21:8.592424392700195 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.222438812255859 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:1.0 34:1624.0 #docno: LA112689-0071
0 qid:373 1:1.2421822547912598 2:0.0 3:1.3277510404586792 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:15.227554321289062 16:0.0 17:14.455466270446777 18:0.0 19:0.0 20:0.0 21:10.732736587524414 22:0.0 23:10.774489402770996 24:0.0 25:0.0 26:0.0 27:8.129801750183105 28:0.0 29:7.531672477722168 30:0.0 31:0.0 32:0.0 33:0.0 34:5922.0 #docno: FBIS4-68245
1 qid:322 1:0.9460086226463318 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.97138786315918 16:0.0 17:9.716445922851562 18:0.0 19:0.0 20:0.0 21:6.889494895935059 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:3.8990039825439453 28:1.0932303667068481 29:0.0 30:0.0 31:0.5498059391975403 32:0.0 33:0.0 34:83.0 #docno: LA051390-0063
1 qid:431 1:1.3068879842758179 2:0.0 3:1.3176641464233398 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:15.434158325195312 16:11.123573303222656 17:15.254642486572266 18:0.0 19:0.0 20:0.0 21:10.39904499053955 22:0.0 23:10.086009979248047 24:0.0 25:0.0 26:0.0 27:7.119104385375977 28:0.0 29:6.898099422454834 30:0.0 31:0.0 32:0.0 33:0.0 34:1387.0 #docno: FT921-8893
1 qid:354 1:0.9168839454650879 2:0.0 3:1.063974142074585 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.31733226776123 16:0.0 17:8.372282028198242 18:0.0 19:0.0 20:0.0 21:7.095143795013428 22:0.0 23:6.8544840812683105 24:0.0 25:0.0 26:0.0 27:4.393673419952393 28:0.0 29:3.8355488777160645 30:0.0 31:0.0 32:0.0 33:0.0 34:1869.0 #docno: FBIS4-2431
0 qid:383 1:1.192810297012329 2:0.0 3:1.2929214239120483 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.791152954101562 14:0.0 15:14.409172058105469 16:0.0 17:13.891488075256348 18:0.0 19:11.354024887084961 20:0.0 21:10.499852180480957 22:0.0 23:10.8430757522583 24:0.0 25:9.883462905883789 26:0.0 27:6.893893241882324 28:0.0 29:6.706843376159668 30:0.0 31:6.340385437011719 32:0.0 33:0.0 34:5793.0 #docno: FBIS4-45491
0 qid:385 1:1.3849072456359863 2:0.0 3:1.3884241580963135 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:14.508284568786621 16:0.0 17:13.805682182312012 18:0.0 19:0.3691215217113495 20:0.0 21:10.929916381835938 22:7.3735456466674805 23:10.742260932922363 24:0.0 25:0.0 26:0.0 27:7.623418807983398 28:0.0 29:7.295888900756836 30:0.0 31:0.0 32:0.0 33:0.0 34:3520.0 #docno: FT923-11291
1 qid:398 1:0.9134297370910645 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.820479393005371 16:0.0 17:12.241510391235352 18:0.0 19:0.0 20:0.0 21:8.561285018920898 22:0.0 23:8.931784629821777 24:0.0 25:0.0 26:0.0 27:6.5577392578125 28:0.0 29:6.378711223602295 30:0.0 31:0.0 32:0.0 33:0.0 34:1153.0 #docno: FBIS4-42714
0 qid:315 1:1.03548264503479 2:2.8093862533569336 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.402593612670898 16:0.0 17:12.84372329711914 18:0.0 19:0.0 20:0.0 21:8.533747673034668 22:0.0 23:8.628883361816406 24:0.0 25:0.0 26:0.0 27:5.6989216804504395 28:0.0 29:5.5537214279174805 30:0.0 31:0.0 32:0.0 33:0.0 34:1215.0 #docno: LA051789-0102
0 qid:336 1:0.970755398273468 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.943901062011719 14:0.0 15:10.27733039855957 16:0.0 17:10.616649627685547 18:0.0 19:5.875268936157227 20:0.0 21:7.748333930969238 22:0.0 23:7.703150272369385 24:0.0 25:0.0 26:0.0 27:4.694896221160889 28:0.0 29:4.421926498413086 30:0.0 31:0.0 32:0.0 33:0.0 34:2017.0 #docno: FT942-903
0 qid:329 1:1.138493537902832 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.302461624145508 16:7.790323257446289 17:0.0 18:0.0 19:5.268927574157715 20:0.0 21:8.82223129272461 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.374752521514893 28:2.3770105838775635 29:4.9770941734313965 30:0.0 31:0.0 32:0.0 33:0.0 34:6680.0 #docno: LA102290-0048
1 qid:400 1:1.270117163658142 2:0.0 3:1.2446495294570923 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:10.123964309692383 14:0.0 15:15.667802810668945 16:7.986096382141113 17:15.24239730834961 18:0.0 19:18.68872833251953 20:14.478864669799805 21:10.928377151489258 22:0.0 23:11.323257446289062 24:0.0 25:13.160439491271973 26:0.0 27:8.329049110412598 28:0.0 29:8.189611434936523 30:0.0 31:11.88679027557373 32:0.0 33:0.0 34:717.0 #docno: LA070990-0027
0 qid:344 1:1.0845701694488525 2:0.0 3:1.10983145236969 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.84912109375 16:8.485849380493164 17:11.849935531616211 18:0.0 19:0.0 20:0.0 21:9.198884010314941 22:0.0 23:7.562551498413086 24:0.0 25:0.0 26:0.0 27:5.63356351852417 28:0.0 29:5.353403568267822 30:0.0 31:0.0 32:0.0 33:0.0 34:3751.0 #docno: LA062790-0104
0 qid:411 1:0.8169867396354675 2:4.330532550811768 3:0.819179117679596 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.730241775512695 16:0.0 17:9.133129119873047 18:0.0 19:0.0 20:0.0 21:7.419198989868164 22:4.81350564956665 23:7.059957981109619 24:0.0 25:0.0 26:0.0 27:6.253469944000244 28:5.438174724578857 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:833.0 #docno: LA110290-0032
0 qid:371 1:1.1593654155731201 2:0.0 3:1.3115638494491577 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.075067520141602 16:0.0 17:11.208377838134766 18:0.0 19:6.433570861816406 20:0.0 21:8.287368774414062 22:0.0 23:8.420225143432617 24:0.0 25:5.306236267089844 26:0.0 27:5.549543857574463 28:0.8832046985626221 29:5.245090961456299 30:0.0 31:4.77398681640625 32:0.0 33:0.0 34:1446.0 #docno: FT944-16473
0 qid:412 1:1.087146282196045 2:0.0 3:1.1763559579849243 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:9.372068405151367 14:9.372068405151367 15:9.862455368041992 16:0.0 17:10.163421630859375 18:0.0 19:0.0 20:0.0 21:7.43124532699585 22:0.0 23:7.878925323486328 24:0.0 25:9.307600975036621 26:9.307600975036621 27:4.161384105682373 28:0.0 29:4.007235050201416 30:0.0 31:6.9751105308532715 32:6.9751105308532715 33:0.0 34:823.0 #docno: LA021489-0067
0 qid:320 1:1.26419997215271 2:2.5577285289764404 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.127095699310303 14:0.0 15:16.923158645629883 16:0.0 17:17.8642520904541 18:0.0 19:8.194375991821289 20:0.0 21:11.102408409118652 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:8.132194519042969 28:0.0 29:7.886209964752197 30:0.0 31:6.056347846984863 32:0.0 33:0.0 34:1738.0 #docno: FT931-6128
1 qid:435 1:1.0963263511657715 2:0.0 3:1.204003095626831 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.134124755859375 14:0.0 15:11.671308517456055 16:0.0 17:12.312091827392578 18:0.0 19:0.0 20:0.0 21:9.216299057006836 22:0.0 23:9.89162826538086 24:0.0 25:13.727570533752441 26:10.490333557128906 27:5.770503997802734 28:0.0 29:5.626650333404541 30:0.0 31:14.205068588256836 32:10.855228424072266 33:0.0 34:2231.0 #docno: FBIS3-2020
0 qid:364 1:0.1843903660774231 2:0.0 3:0.1940956562757492 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:5.411540508270264 14:5.411540508270264 15:2.5840108394622803 16:0.0 17:2.441229820251465 18:0.0 19:5.389859199523926 20:5.389859199523926 21:1.8328880071640015 22:0.0 23:1.7684491872787476 24:0.0 25:5.389859199523926 26:5.389859199523926 27:5.143921375274658 28:0.0 29:5.0554070472717285 30:0.0 31:5.389859199523926 32:5.389859199523926 33:0.0 34:16024.0 #docno: FBIS4-66590
0 qid:414 1:1.9095968008041382 2:0.0 3:1.8388571739196777 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:20.18023109436035 16:0.0 17:20.143632888793945 18:0.0 19:0.6056435704231262 20:0.0 21:13.752472877502441 22:0.0 23:12.876531600952148 24:0.0 25:0.0 26:0.0 27:7.94200325012207 28:0.0 29:7.967085838317871 30:0.0 31:0.0 32:0.0 33:0.0 34:1832.0 #docno: FBIS4-57596
0 qid:416 1:0.9094834923744202 2:0.0 3:1.1544808149337769 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.2872233390808105 14:0.0 15:11.65104866027832 16:0.0 17:11.645129203796387 18:0.0 19:0.0 20:0.0 21:8.01488208770752 22:0.0 23:8.889508247375488 24:0.0 25:0.0 26:0.0 27:5.690515995025635 28:0.0 29:5.532961845397949 30:0.0 31:0.0 32:0.0 33:0.0 34:1054.0 #docno: FBIS4-49198
0 qid:351 1:1.3210322856903076 2:0.0 3:1.3319803476333618 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:14.565813064575195 16:7.731350421905518 17:14.962581634521484 18:0.0 19:0.0 20:0.0 21:11.114688873291016 22:0.0 23:10.578849792480469 24:0.0 25:0.0 26:0.0 27:6.814667701721191 28:0.0 29:6.771010398864746 30:0.0 31:0.0 32:0.0 33:0.0 34:4610.0 #docno: FBIS4-44519
0 qid:329 1:1.3921464681625366 2:3.3865747451782227 3:1.4470953941345215 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.259437561035156 16:12.389425277709961 17:12.905393600463867 18:0.0 19:0.0 20:0.0 21:10.187678337097168 22:0.0 23:10.096979141235352 24:0.0 25:0.7132020592689514 26:0.0 27:6.280553340911865 28:0.0 29:5.58864164352417 30:0.0 31:0.0 32:0.0 33:0.0 34:2781.0 #docno: LA052590-0007
1 qid:311 1:0.9599431753158569 2:0.0 3:0.0 4:0.0 5:914791.2902739999 6:0.0 7:0.0 8:0.0 9:1584465.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.803628921508789 16:0.0 17:12.156241416931152 18:0.0 19:0.6037390232086182 20:0.6037390232086182 21:8.579401969909668 22:0.0 23:8.927916526794434 24:0.0 25:0.0 26:0.0 27:5.757564067840576 28:3.915325164794922 29:5.300825595855713 30:0.0 31:0.0 32:0.0 33:1.0 34:736.0 #docno: FBIS4-6460
1 qid:327 1:0.543230414390564 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:6.924043655395508 16:0.0 17:6.896239757537842 18:0.0 19:0.0 20:0.0 21:5.323338508605957 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.230227947235107 28:0.0 29:5.150683403015137 30:0.0 31:0.0 32:0.0 33:0.0 34:2637.0 #docno: LA092890-0120
1 qid:334 1:1.0211048126220703 2:0.0 3:1.1048763990402222 4:0.0 5:0.0 6:0.0 7:523875.0 8:0.0 9:0.0 10:0.0 11:523875.0 12:0.0 13:0.0 14:0.0 15:9.306051254272461 16:0.0 17:0.0 18:0.0 19:8.135890007019043 20:0.0 21:7.315146446228027 22:0.0 23:7.111592769622803 24:0.0 25:0.0 26:0.0 27:4.288816452026367 28:0.0 29:4.111095905303955 30:0.0 31:8.275568962097168 32:0.0 33:0.0 34:1217.0 #docno: FT924-2744
0 qid:437 1:1.2359448671340942 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.112259864807129 16:0.0 17:12.316665649414062 18:0.0 19:0.0 20:0.0 21:8.937101364135742 22:0.0 23:9.11524486541748 24:0.0 25:0.0 26:0.0 27:5.344521999359131 28:0.0 29:5.279237747192383 30:0.0 31:0.0 32:0.0 33:0.0 34:1620.0 #docno: FT924-7134
0 qid:423 1:0.8673146963119507 2:0.0 3:1.0256295204162598 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.32681655883789 16:0.0 17:11.367266654968262 18:0.0 19:0.0 20:0.0 21:7.890735149383545 22:0.0 23:8.280830383300781 24:0.0 25:0.0 26:0.0 27:5.6150431632995605 28:0.0 29:5.560865879058838 30:0.0 31:0.0 32:0.0 33:0.0 34:1514.0 #docno: FBIS4-32678
0 qid:395 1:0.8703565001487732 2:0.0 3:0.8884219527244568 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:8.800869941711426 14:8.800869941711426 15:9.21158218383789 16:0.0 17:9.538280487060547 18:0.0 19:8.798349380493164 20:8.798349380493164 21:7.046285629272461 22:5.634679794311523 23:6.3137288093566895 24:0.0 25:8.798349380493164 26:8.798349380493164 27:4.404928684234619 28:0.0 29:4.347737789154053 30:0.0 31:8.796669006347656 32:8.796669006347656 33:0.0 34:370.0 #docno: FBIS4-34329
0 qid:308 1:1.0290615558624268 2:2.498075008392334 3:1.0893566608428955 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.91486930847168 16:0.0 17:12.359246253967285 18:0.0 19:0.0 20:0.0 21:8.946526527404785 22:0.0 23:8.524784088134766 24:0.0 25:0.0 26:0.0 27:6.457589149475098 28:3.79768443107605 29:6.266899108886719 30:0.0 31:0.0 32:0.0 33:0.0 34:2734.0 #docno: FT933-3955
1 qid:371 1:1.2590579986572266 2:2.9540228843688965 3:1.2421650886535645 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.480627059936523 16:11.254783630371094 17:11.569364547729492 18:0.0 19:9.541282653808594 20:0.0 21:9.02534294128418 22:0.0 23:9.102951049804688 24:0.0 25:0.0 26:0.0 27:6.4993391036987305 28:0.0 29:6.377408504486084 30:0.0 31:10.447885513305664 32:0.0 33:1.0 34:4437.0 #docno: LA012590-0136
0 qid:340 1:1.009141445159912 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.71011734008789 16:0.0 17:10.8284330368042 18:0.0 19:2.3857030868530273 20:0.0 21:7.587643146514893 22:0.0 23:7.583932876586914 24:0.0 25:0.0 26:0.0 27:4.595114707946777 28:0.0 29:4.3816752433776855 30:0.0 31:0.0 32:0.0 33:0.0 34:4307.0 #docno: FR940719-1-00044
0 qid:433 1:1.1726199388504028 2:0.0 3:1.4524102210998535 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.713295936584473 16:0.0 17:9.869632720947266 18:0.0 19:0.0 20:0.0 21:7.593871116638184 22:0.0 23:7.811063766479492 24:0.0 25:0.0 26:0.0 27:5.612144470214844 28:0.0 29:5.476888656616211 30:0.0 31:0.0 32:0.0 33:0.0 34:457.0 #docno: FBIS3-40043
0 qid:420 1:1.0963560342788696 2:0.0 3:1.2472776174545288 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:15.201638221740723 14:0.0 15:16.19144058227539 16:0.0 17:16.610225677490234 18:0.0 19:15.201638221740723 20:0.0 21:10.879932403564453 22:0.0 23:11.974252700805664 24:0.0 25:11.178165435791016 26:0.0 27:9.08643913269043 28:0.0 29:8.761716842651367 30:0.0 31:0.0 32:0.0 33:0.0 34:1914.0 #docno: FT941-11697
1 qid:354 1:0.8100784420967102 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.208141326904297 16:0.0 17:8.21491527557373 18:0.0 19:0.0 20:0.0 21:6.4397807121276855 22:0.0 23:6.399392604827881 24:0.0 25:0.0 26:0.0 27:3.9822685718536377 28:2.7859959602355957 29:3.7986316680908203 30:0.0 31:0.0 32:0.0 33:0.0 34:1912.0 #docno: FBIS4-2054
1 qid:388 1:0.9633166790008545 2:0.0 3:0.9686862230300903 4:0.0 5:0.0 6:0.0 7:1047750.0 8:0.0 9:0.0 10:0.0 11:2095500.0 12:0.0 13:0.0 14:0.0 15:11.404595375061035 16:0.0 17:11.37382698059082 18:0.0 19:0.0 20:0.0 21:8.41093635559082 22:5.270547866821289 23:8.203596115112305 24:0.0 25:0.0 26:0.0 27:5.7129998207092285 28:0.0 29:5.476674556732178 30:0.0 31:0.0 32:0.0 33:0.0 34:5236.0 #docno: FR941020-0-00044
0 qid:390 1:0.9929102659225464 2:2.462344169616699 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.714421272277832 16:0.0 17:9.355243682861328 18:0.0 19:0.0 20:0.0 21:6.094629287719727 22:0.0 23:6.263915538787842 24:0.0 25:0.0 26:0.0 27:4.828466892242432 28:0.0 29:4.738091945648193 30:0.0 31:0.0 32:0.0 33:0.0 34:1867.0 #docno: LA021890-0101
0 qid:357 1:1.1244192123413086 2:0.0 3:1.2424194812774658 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.302093505859375 16:0.0 17:12.746129989624023 18:0.0 19:10.78176498413086 20:0.0 21:9.054326057434082 22:0.0 23:8.90920639038086 24:0.0 25:10.529715538024902 26:0.0 27:5.305625915527344 28:0.0 29:5.133281707763672 30:0.0 31:9.416112899780273 32:0.0 33:0.0 34:1635.0 #docno: LA110390-0011
1 qid:359 1:0.8272979855537415 2:0.0 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.373871803283691 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.899064064025879 22:0.0 23:0.0 24:0.0 25:3.5326361656188965 26:0.0 27:4.4836626052856445 28:0.0 29:4.200479507446289 30:0.0 31:3.9025793075561523 32:0.0 33:1.0 34:3755.0 #docno: FR940928-2-00145
1 qid:434 1:1.0835421085357666 2:2.2733495235443115 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.900100708007812 16:0.0 17:10.984525680541992 18:0.0 19:0.0 20:0.0 21:7.7213311195373535 22:0.0 23:8.093243598937988 24:0.0 25:0.0 26:0.0 27:4.674910545349121 28:0.0 29:4.648472785949707 30:0.0 31:0.0 32:0.0 33:0.0 34:3742.0 #docno: FT942-2218
0 qid:414 1:1.370175838470459 2:2.631899833679199 3:1.5777273178100586 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:5.274838924407959 14:0.0 15:15.28176498413086 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:10.142693519592285 22:0.0 23:9.91746711730957 24:0.0 25:0.0 26:0.0 27:6.138835430145264 28:0.0 29:6.1829681396484375 30:0.0 31:0.0 32:0.0 33:0.0 34:453.0 #docno: FT921-13997
0 qid:313 1:0.6733469367027283 2:0.0 3:0.89547199010849 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.49498462677002 16:0.0 17:9.946259498596191 18:0.0 19:0.0 20:0.0 21:6.669444561004639 22:0.0 23:7.254424571990967 24:0.0 25:0.0 26:0.0 27:4.8830084800720215 28:0.0 29:4.789867401123047 30:0.0 31:0.0 32:0.0 33:0.0 34:1133.0 #docno: FT931-4226
1 qid:307 1:0.8582092523574829 2:0.0 3:0.0 4:0.0 5:1829582.5805479998 6:0.0 7:0.0 8:0.0 9:6337860.0 10:0.0 11:0.0 12:0.0 13:5.739874362945557 14:0.0 15:11.327827453613281 16:0.0 17:11.668869018554688 18:0.0 19:5.739874362945557 20:0.0 21:7.901114463806152 22:0.0 23:8.125967025756836 24:0.0 25:4.256378173828125 26:0.0 27:5.767749309539795 28:0.0 29:5.606672286987305 30:0.0 31:4.597629070281982 32:0.0 33:1.0 34:3915.0 #docno: FBIS4-68316
0 qid:351 1:1.5201176404953003 2:0.0 3:2.062720537185669 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:15.619963645935059 16:9.431619644165039 17:15.108552932739258 18:0.0 19:0.0 20:0.0 21:12.398723602294922 22:0.0 23:11.671003341674805 24:0.0 25:0.0 26:0.0 27:7.850991725921631 28:3.976278781890869 29:7.0986247062683105 30:0.0 31:0.0 32:0.0 33:0.0 34:1067.0 #docno: FBIS4-44559
0 qid:418 1:0.9309144616127014 2:0.0 3:0.9683084487915039 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.009632110595703 16:0.0 17:10.899227142333984 18:0.0 19:0.0 20:0.0 21:7.872232437133789 22:0.0 23:6.948575496673584 24:0.0 25:0.0 26:0.0 27:6.061084747314453 28:0.0 29:6.008978843688965 30:0.0 31:0.0 32:0.0 33:0.0 34:5386.0 #docno: FBIS3-26731
